AUDUSDGBPUSDSpread,EURUSDGBPUSDSpread,USDCADGBPUSDSpread,GBPUSDOrderType
0.23068742921360008,0.2213740003200002,0.21829542270000002,doNothing
0.2333064424775999,0.22364101263999991,0.22075385729999986,doNothing
0.23271621223919992,0.2229640931200001,0.22017748290000005,sell
0.2309111957936001,0.22098186399999986,0.21770451349999997,sell
0.2290608668816001,0.21922174016000007,0.2155317054999999,doNothing
0.23109089977280006,0.22106963487999987,0.21730859089999988,doNothing
0.22956843293280005,0.2206843408000001,0.21735249629999998,doNothing
0.22947229818639991,0.22048382992000004,0.21741927949999984,doNothing
0.23166348226959999,0.2215545419199998,0.2175051964999999,doNothing
0.23081418996800007,0.22193355120000002,0.2189693655,doNothing
0.23020812100400012,0.22159787007999987,0.21780499210000004,doNothing
0.2299784828072,0.22102502176000005,0.21810272750000004,doNothing
0.23028313744959994,0.22147551712000002,0.2181357236999999,doNothing
0.23038851569840002,0.22214381440000008,0.2182913234999999,doNothing
0.2314050780304,0.22251170911999996,0.21881370649999976,doNothing
0.23114953532560012,0.22354039343999998,0.21861448109999992,doNothing
0.23010775920080007,0.22304039344000004,0.21789250689999995,doNothing
0.23017201914879992,0.22362398480000012,0.2178336903,sell
0.22822509501359978,0.22295746783999992,0.21628342669999978,doNothing
0.22717879581119993,0.22223660095999986,0.2155347715,doNothing
0.22683879581119992,0.22077285472000008,0.21521238849999969,doNothing
0.2278693549616,0.22085838096,0.21659737509999988,sell
0.22531479899279994,0.21900865967999983,0.2135867456999998,doNothing
0.22687384514800013,0.22224562576000007,0.21577499210000006,sell
0.22558965098240003,0.2212977465599999,0.21500956989999986,doNothing
0.2251008021744001,0.22076652368000005,0.21424708469999998,doNothing
0.2267161475320001,0.22159316448,0.2157993654999999,doNothing
0.22836099952159983,0.22239732848000004,0.21792626709999974,sell
0.22695621331440008,0.22087670928000014,0.21660424990000005,doNothing
0.22672729872399988,0.22054955760000006,0.2160054924999999,doNothing
0.22649604885840002,0.22030978975999993,0.2164091773000001,doNothing
0.22604512790479991,0.2186566472,0.21418855849999985,doNothing
0.22732821967760009,0.2185157648,0.21574060809999995,doNothing
0.22728914063119987,0.21814514559999987,0.2155263101,doNothing
0.22777927219599992,0.21820537776000015,0.21596221649999991,doNothing
0.22731491357439992,0.21737327247999993,0.21586243709999975,doNothing
0.2267595682168,0.21693845824000002,0.2156907857000001,doNothing
0.22708035760559997,0.21635534672000012,0.21594695569999978,doNothing
0.22703507803040002,0.21720525392,0.21619483629999992,doNothing
0.22875080109919987,0.21737266879999995,0.21677438449999986,doNothing
0.22861644247760005,0.21719452639999992,0.2165641801,doNothing
0.22931438624,0.21672624464,0.21636418010000003,doNothing
0.2292539257631998,0.21745923231999997,0.21616230809999992,doNothing
0.22810433744080005,0.21721822607999997,0.21596131289999998,doNothing
0.2272376764352,0.21775418592000007,0.21543571309999998,doNothing
0.22839810402079985,0.21856652336000004,0.21613099009999992,doNothing
0.23119849871520004,0.22194506831999994,0.21883565389999982,doNothing
0.22988019314959995,0.22125036239999996,0.21819797769999982,doNothing
0.2293337623824001,0.22076578032000005,0.21677727290000015,doNothing
0.22758035868080007,0.22091266880000004,0.21790085550000016,doNothing
0.228953845148,0.22123279263999973,0.21847863389999977,doNothing
0.22997055602799987,0.22306043968000022,0.22074174850000006,doNothing
0.23139065470160003,0.22201059424000014,0.22335789169999987,doNothing
0.2348980064224,0.22478540848000006,0.22644385730000005,sell
0.23346948652639998,0.22211068704000003,0.22413047909999984,doNothing
0.2353484011168001,0.22402203376000007,0.22652369589999988,doNothing
0.23612368069199974,0.22497019167999976,0.2257655784999999,sell
0.23277350032800004,0.22334698736000003,0.22395682110000004,doNothing
0.2331316743288001,0.22281291615999987,0.22286411529999994,doNothing
0.23204353321920013,0.22205523808000005,0.22299484690000004,doNothing
0.23160920748879987,0.2216835198399998,0.22296791849999975,doNothing
0.23268623029760005,0.22236624431999985,0.22429819829999986,doNothing
0.23274114806959978,0.2223652535999998,0.22385321169999983,doNothing
0.23247078626639994,0.22208882944000008,0.22331973129999994,doNothing
0.2328398653128001,0.22273882944000012,0.22411419069999994,doNothing
0.23340081915760003,0.22275573343999988,0.22452160329999993,doNothing
0.2342806547016001,0.2235490616,0.2252754333,doNothing
0.2341770525775999,0.22331265296000002,0.22443185069999982,doNothing
0.2331861645151998,0.22252178607999995,0.22386688029999968,doNothing
0.23243678944799995,0.22131350431999985,0.22263443809999983,doNothing
0.23197160854639987,0.2219563836799998,0.22255563769999975,doNothing
0.23155246371759985,0.22134725056000004,0.22242528809999973,doNothing
0.23094279262959994,0.22085491311999994,0.22228255549999987,doNothing
0.23116430562479984,0.21989105856000002,0.22206721929999973,doNothing
0.23297545681679988,0.22091573343999982,0.22297404549999977,doNothing
0.23179331888879995,0.22078562512,0.22233482009999994,sell
0.2298097167647999,0.2154751449600001,0.2206858745,doNothing
0.23176790774879996,0.21758525328,0.22311835969999994,doNothing
0.2317314769815999,0.21785870527999984,0.22361701489999986,doNothing
0.2318368223392,0.2183902068800001,0.2252272086999998,doNothing
0.23206345045359988,0.2178468631999999,0.2237944866999999,doNothing
0.23113583560320006,0.21781810160000004,0.22280125369999992,doNothing
0.23059864833839994,0.21803921616,0.22333292129999993,doNothing
0.23107488175839985,0.21783550095999993,0.2233201724999998,doNothing
0.23223917459760002,0.21930661552000008,0.22449933870000005,doNothing
0.23249409236959995,0.21928796224000013,0.22508587449999995,doNothing
0.23288795762319991,0.22022031519999974,0.2256461810999999,doNothing
0.23301382924000014,0.2201208105600001,0.22523840270000006,doNothing
0.23298399369599987,0.21961054736000007,0.22502803689999995,doNothing
0.2318667077576,0.21962081055999993,0.2242838840999999,doNothing
0.2299181719536001,0.21899884463999997,0.22309677809999995,doNothing
0.22942777725919994,0.21735830272000012,0.22305093089999994,doNothing
0.23186027699040013,0.2203595876800002,0.22509088789999998,doNothing
0.23426874701199996,0.2217045257600001,0.22630699869999993,sell
0.23277376345759992,0.22036650720000006,0.2250501132999998,doNothing
0.23348012844239996,0.22132468064,0.22475875229999964,sell
0.23089858255599993,0.21910331839999997,0.22288834349999997,sell
0.22802149396479998,0.21795163120000005,0.22052854789999987,doNothing
0.2259878759328,0.21609023792000004,0.21948579909999988,doNothing
0.22568328707280005,0.2174926529600001,0.21934471789999987,sell
0.22392207009839993,0.2149839686399999,0.21866292129999998,doNothing
0.22834308972560002,0.21843591904000004,0.22216689649999988,doNothing
0.22854731678240015,0.21931630608000008,0.22290638549999997,doNothing
0.2278771852175998,0.21850407695999996,0.22271328709999993,doNothing
0.22807884676079992,0.21924319455999997,0.22393681049999992,doNothing
0.2282553433104002,0.21937827200000015,0.22387173789999992,doNothing
0.227554948616,0.21874765280000008,0.22298167870000007,doNothing
0.227730030844,0.219201368,0.22303302349999976,doNothing
0.22753039264719988,0.2189976683199999,0.22256094709999985,doNothing
0.22810105047119977,0.2195195259199998,0.22303312569999978,doNothing
0.22786062288559994,0.21904000576000016,0.2228667513,doNothing
0.22805118203599983,0.21875629056,0.22290436830000004,doNothing
0.22754511307199987,0.21846492831999997,0.22254467489999974,doNothing
0.22705136347519983,0.21928703360000013,0.2231629642999997,doNothing
0.227432646232,0.21906443296,0.22325514290000004,doNothing
0.22881718521759997,0.22074499040000006,0.22345950009999993,sell
0.22680236611920002,0.21770310176000018,0.22137892989999997,doNothing
0.2294904913207998,0.22120101199999986,0.22463188309999982,doNothing
0.22977748123839992,0.22064310176000013,0.22428017249999987,sell
0.2290041093527999,0.21953508319999981,0.2230313128999999,doNothing
0.2292540435703998,0.21904073327999996,0.2228432708999999,sell
0.22764338574639997,0.21840520704,0.22132404549999984,sell
0.22507147805679995,0.21621779215999992,0.21943974750000006,sell
0.2242180403887999,0.21662909264000008,0.2180428028999999,sell
0.2213565602848,0.21490751376000006,0.21530160329999992,doNothing
0.2209472838912001,0.21311833408000003,0.21528115149999993,doNothing
0.22182361598479994,0.21452478927999996,0.2155045135,sell
0.21988433959120002,0.2119699595200002,0.2141513720999999,doNothing
0.2207332700896001,0.21180725056000016,0.21363577229999997,doNothing
0.22146792473199994,0.21262194095999987,0.2143242661,doNothing
0.22121050722879998,0.21329935584000004,0.21506852109999985,doNothing
0.2200877772591998,0.21269551679999998,0.21404213049999976,doNothing
0.2204324319016,0.21320625983999975,0.2145449815,doNothing
0.21921402766239995,0.21260105856,0.21427337309999972,doNothing
0.21922475126880014,0.2120721576000002,0.21429591749999988,doNothing
0.21983055710319999,0.21220943311999996,0.21444451349999993,doNothing
0.22048098468880006,0.21260288511999992,0.21495746670000004,doNothing
0.22101230033679986,0.2125810275200002,0.21489720310000004,doNothing
0.22094128070960006,0.2135246343999999,0.2151301563000001,sell
0.21928068866799988,0.21224711119999995,0.21353740749999983,doNothing
0.21960049132079984,0.21321935583999996,0.21381522889999993,doNothing
0.21925963614959998,0.2137467862400002,0.21380569689999995,doNothing
0.22532468548639994,0.22080410832000008,0.2200036796999998,doNothing
0.2255353762015999,0.22130523840000005,0.21957382489999988,doNothing
0.22715175816959987,0.2239594334399999,0.22175826809999988,doNothing
0.2270839130808,0.22257774592000001,0.22289651449999992,doNothing
0.2288254260760001,0.22332624431999992,0.2250397475000001,doNothing
0.23054637992079985,0.22396152288000004,0.22609274369999977,doNothing
0.23592759689519993,0.22850582623999993,0.23105693949999973,sell
0.23427749822159982,0.22658717295999975,0.22876044669999995,sell
0.23234116612799993,0.22554817920000003,0.22705780009999987,doNothing
0.23244427488399988,0.22740760655999992,0.22744535789999976,doNothing
0.23118144624079995,0.2264710430400001,0.22625611629999987,doNothing
0.23227735074880007,0.2269923897599999,0.22687175910000001,doNothing
0.2322272849664,0.22716992847999995,0.22731389469999996,doNothing
0.23186144624079996,0.22687263744000008,0.22676346969999983,doNothing
0.2324264626864001,0.22749844239999994,0.22716491670000005,doNothing
0.2335104595048001,0.22873658480000003,0.22860072090000005,doNothing
0.23299062396079995,0.22750347327999987,0.22814699309999997,doNothing
0.23389157780559988,0.2281640924799999,0.2286090102999998,doNothing
0.2331856732976001,0.22805299343999996,0.22833756329999977,doNothing
0.2326850154736,0.22793016063999993,0.22817497590000002,doNothing
0.23350777833439995,0.22816325664000003,0.2279752825000001,doNothing
0.2330971205104,0.22739644544000015,0.2277300485,doNothing
0.23285029504880006,0.2266434422400001,0.22813165690000003,doNothing
0.2341607555256,0.22746923168,0.22926642289999988,sell
0.23324259743280007,0.22683457232000004,0.2280506779,doNothing
0.2332168573808,0.22645245152000015,0.22847969889999997,doNothing
0.23600744942240004,0.22945728127999998,0.23112493290000002,sell
0.2352136499512001,0.22773540815999982,0.23027499210000002,doNothing
0.23733939000319992,0.2301466620799999,0.23203405609999983,doNothing
0.23782955445919995,0.2311384113599999,0.23244586889999996,sell
0.2359360510088,0.22861630607999994,0.2300430178999997,sell
0.2345653274024,0.22779026896,0.22884721369999994,doNothing
0.23593123191039989,0.2262986897599999,0.22987026909999986,doNothing
0.23909248177600007,0.22707923136000008,0.2325058096999999,doNothing
0.24587406055359984,0.2311519865599998,0.23914405609999978,sell
0.244418715196,0.22997915376,0.23697310389999982,doNothing
0.24378369875040007,0.2303362281600001,0.2332671757,sell
0.24159017939200012,0.22927697120000023,0.23526538470000014,doNothing
0.23642993432080006,0.22936933968000006,0.23500202270000004,doNothing
0.23999899530879998,0.22859365856000013,0.23432078010000001,doNothing
0.240129357112,0.22875033040000003,0.2339074018999998,doNothing
0.24061054119519998,0.22855649136,0.23434803129999993,doNothing
0.24132420910160013,0.23025355024000005,0.2354750780999999,doNothing
0.2396718738264001,0.22885797744000014,0.23447165690000005,doNothing
0.23999249875920015,0.22861339536000003,0.23458756329999986,doNothing
0.24176797568160002,0.23098749760000015,0.23618585270000003,sell
0.23962682448959982,0.2274258255999999,0.23435004849999985,doNothing
0.24008596931839987,0.2273106088000001,0.23484807429999988,doNothing
0.24573623244800014,0.23286036111999997,0.23958302850000002,doNothing
0.24467412741119987,0.23370077919999988,0.23756692829999992,doNothing
0.24457057516159986,0.2343416305599999,0.23809945649999986,doNothing
0.2432581083215999,0.23420683184000013,0.23684534670000001,doNothing
0.24440643087039993,0.23695008271999995,0.2372474928999999,sell
0.24133124996880007,0.2354840921600001,0.23392800390000001,sell
0.23730488498399982,0.23252201791999982,0.2306139694999998,sell
0.23549261549120004,0.23094138320000002,0.23097732090000012,doNothing
0.23678871734639984,0.23225571759999997,0.23308594929999993,sell
0.2356868913471999,0.23056536159999985,0.23253453469999985,doNothing
0.2362966770167998,0.2332738913600001,0.23180080689999993,sell
0.23359162768000008,0.2297334888,0.22935039810000002,doNothing
0.23332569028079986,0.23035585727999996,0.22997289949999988,doNothing
0.23296152900639977,0.22936127519999983,0.23078339989999974,doNothing
0.23328185791839995,0.22976350431999992,0.23125003789999998,doNothing
0.2352462982304,0.22961927823999995,0.23184594430000005,doNothing
0.23687695605439996,0.23111508319999996,0.23302578289999998,doNothing
0.2364675809871999,0.2302366776,0.23259842949999987,doNothing
0.2362665613599999,0.22985567135999996,0.23263091469999986,doNothing
0.2369517093703999,0.2307437054400001,0.23323920409999976,doNothing
0.2364170876192,0.23050372096000005,0.2325751104999998,doNothing
0.2376654918583998,0.23090607391999995,0.2325419958999999,doNothing
0.2384660838999999,0.23060986640000003,0.2332958851,doNothing
0.24004929132959996,0.2339446033599999,0.23538008089999995,sell
0.23577932422079995,0.23028721951999986,0.23046939229999985,doNothing
0.23577496559919986,0.2302492009599999,0.23070277049999977,doNothing
0.23673411042799986,0.2329725911999998,0.23212712769999988,doNothing
0.2357740775367998,0.23237186368000007,0.2309163960999998,doNothing
0.23769644570320003,0.23349087296000004,0.2316195967000001,sell
0.23585073854240002,0.23454369056000002,0.22979228629999993,sell
0.23247133058400005,0.23045218895999997,0.22727521269999995,doNothing
0.2342653931848,0.23209180192,0.23007750969999985,doNothing
0.23487221864640007,0.23309344288,0.2308040025,sell
0.23410845206640007,0.23215591968000004,0.22955830049999992,doNothing
0.23568537620160002,0.2329181332800001,0.2305870579,doNothing
0.23621256346640007,0.23306160080000016,0.2307606405,doNothing
0.2366570207616001,0.2337222200000002,0.23021496530000007,doNothing
0.23658682341439996,0.23377296303999984,0.23077927949999988,doNothing
0.2366153762015999,0.23408604352000006,0.2314888706999998,doNothing
0.23631639582879993,0.23338492896000007,0.2308753472999998,doNothing
0.23692629715519975,0.23367059455999994,0.2313744112999998,doNothing
0.2376369220879999,0.23394256048000006,0.23199306649999984,doNothing
0.23816131360080006,0.2347284892799999,0.23265726229999983,doNothing
0.23741679052319986,0.23387392271999996,0.23145367969999975,doNothing
0.2367958037872,0.23433345840000008,0.23111606269999996,doNothing
0.2360551130719999,0.2344868175999999,0.2304733138999997,sell
0.23484976771439992,0.23313878352000006,0.22939445429999994,sell
0.2326006228855999,0.22964677104000009,0.2268668373,doNothing
0.23368180696880003,0.23074641504000004,0.2273261057,doNothing
0.23235514596320006,0.2314601768000002,0.22657657370000006,sell
0.22849281068799998,0.22826968144000004,0.22408544949999998,doNothing
0.22873415922720008,0.22835277744000004,0.2235912967,doNothing
0.22973410935280003,0.22798957312000012,0.22340544949999996,sell
0.22598456982960013,0.22504109023999996,0.21986778949999985,sell
0.22149129661760014,0.22008183328000008,0.21543619729999985,doNothing
0.22303749714639998,0.2216566630400001,0.21636251249999994,doNothing
0.22518399369599984,0.22334160112,0.21874662229999986,doNothing
0.22518088493999988,0.22240220479999984,0.21778257169999993,doNothing
0.22597797353119975,0.22247109023999978,0.21786858029999978,doNothing
0.22560022711600003,0.22296146175999998,0.21818764429999993,doNothing
0.22509042446320016,0.22273567232000002,0.2172899681,doNothing
0.2239392732712,0.22166739055999996,0.21635255549999988,doNothing
0.22277333587199988,0.22132395407999983,0.21586717629999974,doNothing
0.22301854966480006,0.22216200368000005,0.21611412089999993,doNothing
0.22241333587199996,0.22083234415999997,0.21560230810000003,doNothing
0.2223241910431999,0.22002677135999993,0.21529458889999997,doNothing
0.22347576982079986,0.22058034720000008,0.21616894609999981,doNothing
0.22327563825599994,0.22035960416,0.2164423243,doNothing
0.22280966796559998,0.22075653919999993,0.2160891075,doNothing
0.22510821967759997,0.21981379919999977,0.21589185629999985,doNothing
0.22616739739759995,0.2220248209600002,0.2172723243000001,sell
0.22401749607120003,0.22017890768000004,0.21489501389999988,doNothing
0.22473343347039987,0.21971294783999995,0.21471546569999989,sell
0.22082290721120001,0.21439375263999993,0.21113458890000003,doNothing
0.22112522657840006,0.21545300960000002,0.2117613129,doNothing
0.2208361146408,0.21646220479999978,0.21118369589999975,sell
0.21527988122079988,0.20895878351999997,0.20609530429999978,doNothing
0.2156800127856,0.21099427904000012,0.2058668964999999,sell
0.21221981543840007,0.20678437183999998,0.20475358310000003,doNothing
0.21349840111679996,0.20782619840000005,0.2056884350999999,doNothing
0.21620562127280007,0.20874257600000012,0.20766910750000012,doNothing
0.21569093373920012,0.20768712704000025,0.2079963319,doNothing
0.2173504562791999,0.20907568751999994,0.20934039869999976,sell
0.21554734752320015,0.20660963487999995,0.20655168429999993,doNothing
0.21583091675599997,0.2071322200000001,0.2072681609,doNothing
0.21647124566800002,0.20772283920000012,0.20829439009999984,doNothing
0.21692282444559985,0.20765234383999998,0.2074363910999999,doNothing
0.21752446900559996,0.20809149247999992,0.20770551429999973,doNothing
0.2166321666216,0.20866078048000003,0.20750846749999985,doNothing
0.21688718306720012,0.2078528392000003,0.2077690377000001,doNothing
0.21793853160639998,0.20837135312,0.20832447610000004,doNothing
0.21807830136799988,0.20839406207999978,0.2081574722999997,doNothing
0.21797259420719994,0.20861036239999997,0.20831327649999998,doNothing
0.21742580163680003,0.20796243663999991,0.20815120009999988,doNothing
0.21971777510879997,0.20919180191999986,0.2099856594999998,sell
0.2183074133056,0.20858528496000006,0.20869270629999992,doNothing
0.21867394274639995,0.20840429424000018,0.2087125019,doNothing
0.21892318624879992,0.20741127551999994,0.20930172729999974,doNothing
0.2199308997728,0.20650802463999995,0.20984463749999982,sell
0.21674881064399987,0.20243802463999994,0.20583101189999997,doNothing
0.21620999472720004,0.20080910816000008,0.20618181889999998,doNothing
0.22076645838559994,0.20354226592000013,0.2107569077,doNothing
0.2231363597120002,0.20797715776000003,0.21403071089999992,sell
0.21927409021919986,0.2046907335999999,0.2099023460999998,doNothing
0.21876349817759988,0.20535793184000006,0.2085787472999998,doNothing
0.21721030773119998,0.20563845823999993,0.20794589629999982,doNothing
0.21599410720239987,0.20449486687999996,0.20726501949999987,doNothing
0.21707358094320006,0.2053450990400001,0.20780033949999988,doNothing
0.2161871172848,0.20778026959999996,0.20684239969999996,sell
0.21338111410319982,0.20519421695999984,0.2042507912999998,doNothing
0.21298231516959998,0.20578211168000005,0.2045316089,doNothing
0.21382838413360017,0.2068285513600001,0.20624956490000002,sell
0.2128439926207999,0.2051422355200001,0.20509365849999983,doNothing
0.21518562019760012,0.20573051728000014,0.20548412650000003,doNothing
0.2131505549527999,0.20549867519999987,0.2051597262999998,doNothing
0.21327636078720014,0.2054141086400001,0.20512428789999992,doNothing
0.21421616343999994,0.20623187952,0.20557111409999984,doNothing
0.21489741330559986,0.20704819535999985,0.20616707969999992,doNothing
0.21587685415519986,0.2099799912,0.20682732709999985,sell
0.2129168870464,0.2063721892799999,0.2037974293,doNothing
0.21457596609279994,0.2073453625599999,0.20581846749999988,doNothing
0.21386570296319984,0.20611805599999977,0.2060728408999999,doNothing
0.21246241384319986,0.20605720464,0.20519365849999982,sell
0.20838289022800005,0.2006564771199999,0.19913007589999987,doNothing
0.20960432153280006,0.2020300219200002,0.20147178649999997,doNothing
0.21202154168879983,0.20385101263999994,0.20276783809999976,sell
0.2093522652952,0.20004986704000016,0.20019494409999994,doNothing
0.20864603187519992,0.19998814879999993,0.1994738466999999,doNothing
0.20923583452799988,0.20081025407999986,0.20089899469999994,doNothing
0.2089561963312001,0.2001367865600001,0.20000867190000005,doNothing
0.2105001273671998,0.20118675551999976,0.2019632334999999,doNothing
0.21095599898399997,0.20162985152000013,0.20224131849999982,sell
0.20862848280720003,0.20045455743999985,0.20065313129999995,doNothing
0.21134881171919995,0.2030593716800002,0.2028467999000001,doNothing
0.21096442020639983,0.2021451611199998,0.20281588009999973,doNothing
0.2108830716672001,0.20265232832000013,0.20308598229999997,doNothing
0.21073369659999996,0.2028944491200002,0.20268608450000003,doNothing
0.21108956821679992,0.20219985152000008,0.20309319049999996,doNothing
0.21164996291119986,0.20313591968,0.20330769289999995,doNothing
0.21150986423759988,0.20331951104000012,0.20341966709999992,doNothing
0.2112484828072001,0.20352506832000006,0.20321675689999985,doNothing
0.21030313744959983,0.20346966591999993,0.20233799949999987,doNothing
0.2090421178224,0.20136554816000007,0.20118364229999974,doNothing
0.21145812100400008,0.20399692591999985,0.20364598229999986,doNothing
0.21414428864159984,0.20587641503999987,0.20615567569999982,doNothing
0.2140096997815999,0.2061377928000001,0.20567017809999988,sell
0.21109409129440015,0.20360014576000007,0.2031374884999999,sell
0.20960854858959999,0.20319635328000007,0.20156732710000003,doNothing
0.20945848280719992,0.20256522319999992,0.20222656869999978,doNothing
0.20822759474480002,0.19974749856000007,0.2020452400999999,doNothing
0.20917180481840014,0.19781805568000022,0.20109569189999998,doNothing
0.21356004460159994,0.20107125999999997,0.20408697749999982,doNothing
0.2125091236479999,0.2004024983999999,0.20432466989999987,sell
0.20933928810399993,0.19746090399999994,0.20079108729999984,doNothing
0.20941384407279995,0.19753929408000004,0.20055009209999985,doNothing
0.20904223240399977,0.19708729711999995,0.2014170528999999,doNothing
0.20961810402079983,0.19756940239999987,0.2022132821,doNothing
0.21001984725439993,0.1977583033599999,0.2024109583,doNothing
0.20912440322320003,0.19725139936000025,0.2015170691000001,doNothing
0.20915060375200012,0.19621285440000014,0.20127924770000005,doNothing
0.2091046663528,0.19580999055999992,0.20145230309999995,doNothing
0.20917089977280012,0.19553036207999996,0.20141360489999993,doNothing
0.209751261576,0.19598517632,0.2020210174999999,doNothing
0.2102377252344001,0.1956961515200002,0.20205397069999997,doNothing
0.2108548138255999,0.19556985119999992,0.20222071089999982,doNothing
0.21228478093439995,0.19681243632000012,0.20359728970000002,sell
0.2112408170072,0.1958422041600001,0.20222671950000004,doNothing
0.2133300934008,0.19983276159999996,0.2045508131,doNothing
0.21405111302800006,0.19973656959999997,0.20564787610000002,sell
0.21289108013680003,0.19867768415999998,0.2040715447000001,doNothing
0.21398180374319997,0.20005387615999992,0.20484288949999985,sell
0.20814214963839994,0.19666650784000006,0.20061315309999994,doNothing
0.20777565308879997,0.1952885510400002,0.20043537470000006,doNothing
0.2086172976488001,0.1964435201600001,0.20050759630000003,sell
0.20686066953439997,0.19382692560000003,0.19893753709999995,doNothing
0.20938466635280006,0.19585714223999995,0.20204236229999983,doNothing
0.20801213373039995,0.19610754480000003,0.2019250681,doNothing
0.20792335070479995,0.19488319488000005,0.20157077010000002,doNothing
0.20751127855919993,0.19550814847999987,0.20310852169999993,doNothing
0.20707695282880012,0.1948883961600001,0.2016405227,doNothing
0.20778984725439997,0.19466777696000004,0.2013331101,doNothing
0.2080041400935999,0.19482443328,0.20148476149999972,doNothing
0.2087860806744002,0.19520172432000016,0.20181217410000007,doNothing
